temp,gdp_loss,damage_fun,labels
6.565649529101691,0.11509770248311199,Tol2009,Tol (2009)
6.559906854590171,0.11489644910220062,Tol2009,Tol (2009)
6.552853109217064,0.11464948993550524,Tol2009,Tol (2009)
6.544708445085004,0.11436466704521583,Tol2009,Tol (2009)
6.535656212885869,0.11404852169519988,Tol2009,Tol (2009)
6.525850344546618,0.11370654966084931,Tol2009,Tol (2009)
6.515420938886534,0.11334339572905248,Tol2009,Tol (2009)
0.85,0.0017038834482350274,Weitzman2012,Weitzman (2012)
1.0163451840888142,0.002437480666174235,Weitzman2012,Weitzman (2012)
1.18515748786158,0.003319763885649267,Weitzman2012,Weitzman (2012)
1.3556341848558324,0.004357586345000007,Weitzman2012,Weitzman (2012)
1.5273813025687741,0.005563098712600102,Weitzman2012,Weitzman (2012)
1.7001799345842983,0.006955834738151796,Weitzman2012,Weitzman (2012)
1.8738556433262463,0.008565180306436701,Weitzman2012,Weitzman (2012)
2.0482127236816066,0.010433351024993709,Weitzman2012,Weitzman (2012)
2.2230076004924793,0.012618790241557843,Weitzman2012,Weitzman (2012)
2.397944460621783,0.015199708430099,Weitzman2012,Weitzman (2012)
2.5726823639073175,0.01827731834700032,Weitzman2012,Weitzman (2012)
2.7468472511972193,0.02197818424372871,Weitzman2012,Weitzman (2012)
2.92004502677391,0.026455010519055664,Weitzman2012,Weitzman (2012)
3.0918736637892272,0.0318851655453054,Weitzman2012,Weitzman (2012)
3.2619333823739263,0.03846629640268653,Weitzman2012,Weitzman (2012)
3.429834608429291,0.0464085690739959,Weitzman2012,Weitzman (2012)
3.5952037943333894,0.05592338995215666,Weitzman2012,Weitzman (2012)
3.7547314942291066,0.06698465818855436,Weitzman2012,Weitzman (2012)
3.911421376494269,0.07993481248328135,Weitzman2012,Weitzman (2012)
4.064917705405698,0.09489462769935042,Weitzman2012,Weitzman (2012)
4.214895925497379,0.11192463192709261,Weitzman2012,Weitzman (2012)
4.361061649164225,0.13101246085626786,Weitzman2012,Weitzman (2012)
4.503149591862999,0.1520654250872863,Weitzman2012,Weitzman (2012)
4.640922571180824,0.17490979139557009,Weitzman2012,Weitzman (2012)
4.774170637352718,0.1992973517291804,Weitzman2012,Weitzman (2012)
4.902710351443519,0.2249187261323967,Weitzman2012,Weitzman (2012)
5.026384181067181,0.25142178091006656,Weitzman2012,Weitzman (2012)
5.145059948051341,0.27843280093106765,Weitzman2012,Weitzman (2012)
5.258630241578822,0.3055778012247326,Weitzman2012,Weitzman (2012)
5.367011705290829,0.3325016174502136,Weitzman2012,Weitzman (2012)
5.4701441163612605,0.3588830568276969,Weitzman2012,Weitzman (2012)
5.567989195315758,0.38444521777519175,Weitzman2012,Weitzman (2012)
5.660529112776626,0.40896088934515623,Weitzman2012,Weitzman (2012)
